Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,BbAvH,BbAvD,BbAvA
E0,22/02/2003,Bolton,Man United,1,1,D,0,0,D,A D'Urso,13,7,5,3,13,10,8,5,1,1,0,0,5.5,3.5,1.533,5.4,3.45,1.6,4.6,3.4,1.6,6,3.4,1.5,6,3.5,1.5,5.5,3.4,1.571,5.5,3.4,1.53,1.7,1.9,1.75,2.05,5.5,3.435714286,1.547714286
E0,22/02/2003,Charlton,Aston Villa,3,0,H,0,0,D,P Dowd,14,13,9,6,17,20,6,6,2,2,0,0,2.1,3.25,3,2.2,3.2,3.1,2,3.1,3.2,2,3.2,3.2,2,3.25,3.25,2.1,3.2,3.1,1.9,3.2,3.5,1.8,1.8,2.05,1.75,2.042857143,3.2,3.192857143
E0,22/02/2003,Chelsea,Blackburn,1,2,A,0,0,D,G Poll,16,6,9,5,11,12,5,2,2,1,0,0,1.533,3.5,5.5,1.6,3.5,5.25,1.65,3.3,4.4,1.62,3.25,5,1.5,3.5,6,1.533,3.4,6,1.53,3.4,5.5,1.7,1.9,1.8,2,1.566571429,3.407142857,5.378571429
E0,22/02/2003,Everton,Southampton,2,1,H,0,1,A,D Elleray,25,11,16,6,3,13,17,6,0,1,0,0,1.833,3.25,3.75,1.95,3.25,3.6,1.85,3.1,3.6,1.91,3.2,3.5,1.91,3.25,3.5,1.909,3.2,3.6,1.9,3.2,3.5,1.8,1.8,2,1.8,1.894571429,3.207142857,3.578571429
E0,22/02/2003,Leeds,Newcastle,0,3,A,0,1,A,A Wiley,12,13,5,6,14,19,1,7,0,0,0,0,2.5,3.2,2.5,2.5,3.2,2.6,2.5,3,2.5,2.5,3.25,2.4,2.5,3.2,2.5,2.4,3.2,2.6,2.5,3.25,2.4,1.7,1.9,1.9,1.9,2.485714286,3.185714286,2.5
E0,22/02/2003,Man City,Arsenal,1,5,A,0,4,A,P Durkin,18,9,12,9,7,7,14,4,0,0,0,0,4.333,3.25,1.727,3.75,3.3,1.88,3.6,3.1,1.85,3.75,3.5,1.73,4,3.4,1.73,3.8,3.25,1.833,4.2,3.25,1.72,1.7,1.9,1.8,2,3.919,3.292857143,1.781428571
E0,22/02/2003,Sunderland,Middlesbrough,1,3,A,0,2,A,M Halsey,7,9,4,5,18,16,4,6,2,1,0,0,2.5,3,2.625,2.55,3.1,2.6,2.7,3,2.3,2.6,3.2,2.38,2.38,3.2,2.62,2.5,3.2,2.5,2.5,3.1,2.5,1.9,1.7,2.3,1.6,2.532857143,3.114285714,2.503571429
E0,23/02/2003,Birmingham,Liverpool,2,1,H,1,0,H,C Wilkes,5,14,2,9,14,11,2,6,2,1,0,0,3.75,3.25,1.833,3.65,3.33,1.9,3.6,3.1,1.85,3.5,3.2,1.91,3.8,3.4,1.91,3.6,3.2,1.909,3.75,3.2,1.83,1.8,1.8,2.05,1.75,3.664285714,3.24,1.877428571
E0,23/02/2003,West Brom,West Ham,1,2,A,0,1,A,M Dean,10,7,5,2,19,12,7,4,1,1,0,0,2.375,3.2,2.625,2.4,3.2,2.7,2.3,3,2.7,2.38,3.2,2.6,2.25,3.25,2.75,2.375,3.2,2.625,2.4,3.1,2.6,1.9,1.7,2.1,1.7,2.354285714,3.164285714,2.657142857
E0,24/02/2003,Tottenham,Fulham,1,1,D,1,1,D,G Barber,15,8,10,7,17,13,5,7,2,2,1,1,1.727,3.25,4.333,1.72,3.4,4.45,1.7,3.2,4.2,1.67,3.25,4.5,1.67,3.4,4.5,1.7,3.3,4.5,1.61,3.3,5,1.7,1.9,1.85,1.95,1.685285714,3.3,4.497571429
E0,1/3/2003,Blackburn,Man City,1,0,H,1,0,H,S Dunn,10,12,7,6,9,15,2,4,2,0,0,0,1.909,3.25,3.5,1.95,3.25,3.6,1.9,3.1,3.5,1.8,3.25,3.75,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.2,3.5,1.8,1.85,1.9,1.9,1.896857143,3.221428571,3.55
E0,1/3/2003,Fulham,Sunderland,1,0,H,0,0,D,E Wolstenholme,11,15,4,6,18,13,8,11,1,2,0,0,1.615,3.4,5,1.65,3.4,5,1.5,3.7,5,1.67,3.25,4.5,1.62,3.4,5,1.615,3.4,5,1.57,3.5,5,1.85,1.8,2.05,1.75,1.605714286,3.435714286,4.928571429
E0,1/3/2003,Middlesbrough,Everton,1,1,D,0,1,A,U Rennie,6,11,2,5,14,8,4,2,0,0,0,0,2.25,3.25,2.75,2.25,3.25,2.9,2.1,3,3.1,2.2,3.2,2.8,2.2,3.25,2.8,2.2,3.2,2.875,2.25,3.2,2.75,1.85,1.8,1.95,1.85,2.207142857,3.192857143,2.853571429
E0,1/3/2003,Newcastle,Chelsea,2,1,H,1,1,D,J Winter,5,8,2,5,12,22,5,7,0,1,0,0,2,3.25,3.25,2.08,3.25,3.25,2.2,3,2.9,1.91,3.25,3.4,2,3.25,3.25,2,3.25,3.25,2,3.2,3.2,1.75,1.9,1.85,1.95,2.027142857,3.207142857,3.214285714
E0,1/3/2003,Southampton,West Brom,1,0,H,1,0,H,D Gallagher,15,12,11,3,21,20,9,3,2,2,0,0,1.615,3.4,5,1.62,3.45,5.25,1.6,3.4,4.6,1.5,3.4,6,1.5,3.5,6,1.533,3.4,6,1.53,3.4,5.5,1.95,1.7,2.1,1.7,1.556857143,3.421428571,5.478571429
E0,1/3/2003,West Ham,Tottenham,2,0,H,1,0,H,N Barry,10,9,8,3,14,9,8,3,3,2,0,0,2.4,3.2,2.6,2.45,3.2,2.65,2.5,3,2.5,2.38,3.2,2.6,2.38,3.2,2.63,2.375,3.2,2.625,2.4,3.1,2.6,1.8,1.85,1.9,1.9,2.412142857,3.157142857,2.600714286
E0,2/3/2003,Arsenal,Charlton,2,0,H,2,0,H,R Styles,19,6,11,4,12,12,12,6,1,0,0,0,1.3,4.5,8,1.36,4.1,8.25,1.45,3.8,5.4,1.29,4.33,9,1.3,4.33,8.5,1.3,4.333,8.5,1.3,4.2,8.5,1.65,2,1.66,2.15,1.328571429,4.227571429,8.021428571
E0,3/3/2003,Aston Villa,Birmingham,0,2,A,0,0,D,M Halsey,11,5,4,3,20,17,4,3,1,2,2,0,1.909,3.25,3.5,1.95,3.25,3.6,1.8,3.1,3.8,1.91,3.2,3.5,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.2,3.5,1.9,1.75,2.05,1.75,1.898285714,3.214285714,3.557142857
E0,5/3/2003,Man United,Leeds,2,1,H,1,0,H,G Poll,15,7,2,6,10,16,8,3,1,1,0,0,1.36,4,7.5,1.45,3.85,7,1.35,4,7,1.44,3.6,6.5,1.44,3.75,6.5,1.44,3.75,6.5,1.36,4,7,1.7,1.9,1.8,2,1.405714286,3.85,6.857142857
E0,5/3/2003,Middlesbrough,Newcastle,1,0,H,0,0,D,A D'Urso,10,11,4,0,13,16,5,9,0,3,0,0,2.7,3.2,2.3,2.82,3.25,2.3,2.9,3,2.2,2.75,3.2,2.25,2.75,3.25,2.25,2.75,3.25,2.25,2.8,3.2,2.2,1.75,1.85,1.95,1.85,2.781428571,3.192857143,2.25
E0,8/3/2003,Liverpool,Bolton,2,0,H,1,0,H,G Barber,9,10,3,2,13,11,3,3,0,3,0,0,1.444,3.75,6.5,1.45,3.8,7,1.5,3.7,5,1.44,3.6,6.5,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.6,6.5,1.85,1.8,2,1.8,1.451142857,3.707142857,6.357142857
E0,15/03/2003,Aston Villa,Man United,0,1,A,0,1,A,M Dean,19,13,6,5,10,10,6,6,2,1,0,0,4.5,3.4,1.66,4.6,3.45,1.68,3.8,3.1,1.8,4.33,3.2,1.73,4.75,3.4,1.73,4.33,3.25,1.73,4.2,3.25,1.72,1.8,1.8,1.9,1.9,4.358571429,3.292857143,1.721428571
E0,15/03/2003,Blackburn,Arsenal,2,0,H,1,0,H,S Bennett,10,9,4,5,11,15,3,5,4,2,0,0,4,3.25,1.8,4,3.3,1.81,3.2,3.1,2,4,3.4,1.73,4,3.25,1.8,4,3.25,1.8,3.75,3.3,1.8,1.65,1.95,1.95,1.85,3.85,3.264285714,1.82
E0,15/03/2003,Charlton,Newcastle,0,2,A,0,1,A,S Dunn,7,11,5,5,10,9,6,4,1,2,0,0,2.62,3.2,2.37,2.65,3.25,2.4,2.4,3,2.6,2.6,3.2,2.38,2.7,3.1,2.38,2.7,3.1,2.38,2.62,3.1,2.37,1.8,1.8,1.85,1.95,2.612857143,3.135714286,2.411428571
E0,15/03/2003,Everton,West Ham,0,0,D,0,0,D,M Halsey,11,3,8,2,14,12,5,5,2,0,0,0,1.72,3.25,4.33,1.75,3.3,4.35,1.65,3.3,4.4,1.62,3.5,4.5,1.73,3.3,4.33,1.73,3.3,4.33,1.66,3.3,4.5,1.6,2.05,1.9,1.9,1.694285714,3.321428571,4.391428571
E0,15/03/2003,Fulham,Southampton,2,2,D,1,0,H,P Durkin,3,12,3,5,8,11,3,7,1,0,0,0,2.2,3.25,2.8,2.2,3.3,2.95,2,3.1,3.2,2.2,3.25,2.75,2.2,3.2,2.88,2.2,3.2,2.88,2,3.2,3.2,1.75,1.85,2.15,1.66,2.142857143,3.214285714,2.951428571
E0,15/03/2003,Leeds,Middlesbrough,2,3,A,1,2,A,D Elleray,14,7,8,3,16,11,6,3,3,2,0,0,2.2,3.25,2.8,2,3.2,3.4,2,3.1,3.2,2,3.2,3.2,2,3.25,3.25,2,3.25,3.25,2.25,3.3,2.62,1.8,1.8,2.15,1.66,2.064285714,3.221428571,3.102857143
E0,15/03/2003,Sunderland,Bolton,0,2,A,0,0,D,J Winter,12,13,7,8,15,12,8,6,1,1,0,0,2.3,3.2,2.7,2.25,3.25,2.9,2.2,3,2.9,2.25,3.2,2.75,2.25,3.2,2.8,2.25,3.2,2.8,2.25,3.2,2.75,1.9,1.7,2.1,1.7,2.25,3.178571429,2.8
E0,16/03/2003,Man City,Birmingham,1,0,H,0,0,D,M Messias,14,7,9,4,17,7,7,6,2,1,1,0,1.8,3.25,4,1.85,3.3,3.85,1.75,3.2,4,1.8,3.25,3.75,1.83,3.3,3.75,1.83,3.3,3.75,1.83,3.3,3.6,1.7,1.9,1.85,1.95,1.812857143,3.271428571,3.814285714
E0,16/03/2003,Tottenham,Liverpool,2,3,A,0,0,D,U Rennie,12,9,5,6,21,11,9,4,1,1,0,0,2.5,3.2,2.5,2.6,3.25,2.45,2.3,3,2.7,2.6,3.2,2.38,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3.1,2.6,1.7,1.9,2,1.8,2.485714286,3.164285714,2.518571429
E0,16/03/2003,West Brom,Chelsea,0,2,A,0,1,A,A D'Urso,5,11,1,8,10,8,2,4,0,0,0,0,4.33,3.25,1.72,3.9,3.3,1.85,4,3.2,1.75,4.5,3.25,1.67,4.33,3.25,1.73,4.33,3.25,1.73,4,3.4,1.72,1.8,1.8,2,1.8,4.198571429,3.271428571,1.738571429
E0,22/03/2003,Birmingham,West Brom,1,0,H,0,0,D,P Durkin,13,9,6,3,10,22,8,3,0,0,0,0,1.833,3.25,3.75,1.85,3.25,4,1.8,3.1,3.8,1.73,3.2,4.33,1.8,3.25,4,1.8,3.25,4,1.72,3.2,4.33,2,1.7,2.1,1.7,1.790428571,3.214285714,4.03
E0,22/03/2003,Chelsea,Man City,5,0,H,2,0,H,P Dowd,16,8,10,4,11,13,7,6,1,2,0,1,1.571,3.6,5,1.6,3.4,5.5,1.55,3.5,4.8,1.5,3.4,6,1.5,3.5,6,1.5,3.5,6,1.53,3.4,5.5,1.75,1.95,1.85,1.95,1.535857143,3.471428571,5.542857143
E0,22/03/2003,Man United,Fulham,3,0,H,1,0,H,S Bennett,18,11,11,6,11,12,9,5,2,1,0,0,1.286,4.5,9,1.28,4.75,11,1.25,4.5,9,1.25,4.5,10,1.25,5,8.5,1.25,5,9,1.25,5,8,1.7,2,1.8,2,1.259428571,4.75,9.214285714
E0,22/03/2003,Middlesbrough,Charlton,1,1,D,0,1,A,M Dean,15,6,6,4,9,10,8,4,1,2,0,0,1.909,3.25,3.5,1.9,3.3,3.75,1.9,3.1,3.5,1.8,3.25,3.75,1.91,3.25,3.5,1.909,3.25,3.5,1.83,3.2,3.75,1.95,1.75,1.9,1.9,1.879714286,3.228571429,3.607142857
E0,22/03/2003,Newcastle,Blackburn,5,1,H,1,0,H,N Barry,14,11,8,8,12,11,8,3,1,1,0,0,1.615,3.4,5,1.7,3.3,5,1.75,3.2,4,1.57,3.25,5.5,1.57,3.4,5.5,1.571,3.4,5.5,1.61,3.3,5,1.8,1.9,1.9,1.9,1.626571429,3.321428571,5.071428571
E0,22/03/2003,Southampton,Aston Villa,2,2,D,1,2,A,G Barber,11,13,7,9,8,17,4,3,0,1,0,0,1.8,3.25,4,1.9,3.25,3.75,1.9,3.1,3.5,1.8,3.2,4,1.73,3.25,4.33,1.8,3.25,4,1.8,3.3,3.75,2,1.7,2.15,1.66,1.818571429,3.228571429,3.904285714
E0,22/03/2003,West Ham,Sunderland,2,0,H,1,0,H,R Styles,10,4,4,2,16,12,4,1,1,0,0,0,1.667,3.4,4.5,1.67,3.5,4.75,1.6,3.4,4.6,1.62,3.5,4.5,1.67,3.4,4.5,1.667,3.4,4.5,1.57,3.5,5,1.9,1.8,1.95,1.85,1.637714286,3.442857143,4.621428571
E0,23/03/2003,Arsenal,Everton,2,1,H,1,0,H,A Wiley,14,6,10,3,15,19,3,5,2,1,0,0,1.444,3.75,6.5,1.45,3.75,7.5,1.4,3.9,6,1.36,3.75,8,1.44,4,7.5,1.4,3.75,7.5,1.33,4,8,1.7,2,1.75,2.05,1.403428571,3.842857143,7.285714286
E0,23/03/2003,Liverpool,Leeds,3,1,H,2,1,H,A D'Urso,19,11,11,6,12,17,4,6,0,1,0,0,1.571,3.4,5.5,1.61,3.35,5.55,1.55,3.4,5,1.5,3.4,6,1.62,3.4,5,1.615,3.4,5,1.44,3.6,6.5,1.85,1.85,1.9,1.9,1.558,3.421428571,5.507142857
E0,24/03/2003,Bolton,Tottenham,1,0,H,0,0,D,G Poll,15,7,8,2,8,9,4,9,0,1,0,0,2.3,3.2,2.7,2.45,3.25,2.65,2.5,3,2.5,2.2,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.7,2.3,3.2,2.62,1.8,1.9,1.95,1.85,2.328571429,3.192857143,2.667142857
E0,5/4/2003,Aston Villa,Arsenal,1,1,D,0,0,D,U Rennie,6,12,2,5,19,12,5,6,1,2,0,0,4.5,3.4,1.667,4.6,3.25,1.75,3.8,3.1,1.8,5,3.25,1.615,4.5,3.4,1.67,4.5,3.4,1.667,4.5,3.3,1.66,1.9,1.8,2,1.8,4.485714286,3.3,1.689857143
E0,5/4/2003,Bolton,Man City,2,0,H,1,0,H,C Wilkes,5,5,3,2,6,10,5,7,0,5,0,0,2.2,3.25,2.8,2.2,3.25,3,2.1,3.1,3,2.1,3.2,3,2.1,3.25,3,2.1,3.25,3,2.2,3.2,2.8,1.9,1.7,1.95,1.85,2.142857143,3.214285714,2.942857143
E0,5/4/2003,Charlton,Leeds,1,6,A,1,3,A,E Wolstenholme,6,14,4,10,14,17,7,8,2,1,0,0,1.909,3.25,3.5,2.2,3.25,3,2.1,3,3.1,1.909,3.25,3.4,2,3.25,3.25,2.1,3.25,3,1.9,3.25,3.4,1.8,1.9,1.95,1.85,2.016857143,3.214285714,3.235714286
E0,5/4/2003,Man United,Liverpool,4,0,H,1,0,H,M Riley,12,5,9,1,15,17,10,4,1,3,0,1,1.727,3.25,4.333,1.8,3.2,4.33,1.85,3.1,3.6,1.727,3.2,4.333,1.73,3.4,4.75,1.75,3.25,4.333,1.72,3.2,4.33,1.85,1.85,2,1.8,1.757714286,3.228571429,4.287
E0,5/4/2003,Middlesbrough,West Brom,3,0,H,1,0,H,M Halsey,22,12,12,6,9,15,3,5,0,1,0,0,1.533,3.5,5.5,1.51,3.5,6.5,1.5,3.7,5,1.444,3.6,6.5,1.5,3.5,6,1.5,3.5,6,1.44,3.75,6,1.95,1.75,2,1.8,1.489571429,3.578571429,5.928571429
E0,5/4/2003,Southampton,West Ham,1,1,D,1,0,H,M Messias,11,14,5,8,17,11,3,8,3,2,0,0,2,3.25,3.25,2.15,3.15,3.2,2,3.1,3.2,2,3.2,3.2,2,3.25,3.25,2,3.25,3.25,2,3.2,3.2,2,1.7,2.05,1.75,2.021428571,3.2,3.221428571
E0,5/4/2003,Sunderland,Chelsea,1,2,A,1,0,H,D Gallagher,9,13,4,10,17,11,3,8,1,1,0,0,5,3.4,1.615,5.25,3.5,1.61,4.6,3.4,1.6,5,3.5,1.571,5,3.4,1.62,5,3.4,1.615,5,3.5,1.57,1.8,1.9,1.95,1.85,4.978571429,3.442857143,1.600142857
E0,5/4/2003,Tottenham,Birmingham,2,1,H,1,0,H,D Elleray,12,10,6,4,20,16,10,5,1,1,0,0,1.727,3.25,4.333,1.8,3.25,4.25,1.8,3.1,3.8,1.727,3.2,4.333,1.73,3.25,4.33,1.75,3.2,4.333,1.8,3.3,3.75,1.9,1.8,1.95,1.85,1.762,3.221428571,4.161285714
E0,6/4/2003,Everton,Newcastle,2,1,H,1,1,D,N Barry,9,15,7,8,12,13,9,5,1,2,0,0,2.5,3.2,2.5,2.52,3.25,2.52,2.5,3,2.5,2.75,3.2,2.25,2.63,3.2,2.38,2.625,3.2,2.375,2.62,3.2,2.3,1.9,1.8,1.9,1.9,2.592142857,3.178571429,2.403571429
E0,7/4/2003,Fulham,Blackburn,0,4,A,0,2,A,G Poll,9,7,4,3,9,19,3,4,0,2,0,0,2.25,3.25,2.75,2.35,3.2,2.8,2.2,3,2.9,2.375,3.2,2.6,2.38,3.2,2.63,2.3,3.2,2.7,2.25,3.2,2.75,2,1.7,2.05,1.75,2.300714286,3.178571429,2.732857143
E0,12/4/2003,Birmingham,Sunderland,2,0,H,1,0,H,P Dowd,7,2,3,0,22,19,6,6,0,1,0,1,1.667,3.4,4.5,1.66,3.33,5,1.5,3.7,5,1.533,3.5,5.5,1.62,3.4,5,1.615,3.4,5,1.57,3.5,5,1.85,1.75,2.1,1.7,1.595,3.461428571,5
E0,12/4/2003,Blackburn,Charlton,1,0,H,1,0,H,J Winter,11,7,6,5,10,14,9,11,0,0,0,0,1.727,3.25,4.333,1.75,3.33,4.4,1.65,3.3,4.4,1.727,3.4,4,1.73,3.25,4.33,1.727,3.25,4.333,1.61,3.5,4.5,1.8,1.8,1.95,1.85,1.703,3.325714286,4.328
E0,12/4/2003,Chelsea,Bolton,1,0,H,0,0,D,G Barber,17,7,8,2,9,10,3,1,1,2,0,0,1.5,3.5,6,1.5,3.5,6.5,1.45,3.8,5.4,1.444,3.6,6.5,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.6,6.5,1.75,1.85,1.8,2,1.459714286,3.642857143,6.271428571
E0,12/4/2003,Leeds,Tottenham,2,2,D,1,2,A,R Styles,11,6,4,2,13,10,7,4,1,2,0,0,1.909,3.25,3.5,1.91,3.3,3.6,1.75,3.2,4,1.727,3.4,4,1.91,3.25,3.5,1.833,3.25,3.75,1.9,3.3,3.3,1.8,1.8,1.95,1.85,1.848428571,3.278571429,3.664285714
E0,12/4/2003,Liverpool,Fulham,2,0,H,1,0,H,A Wiley,17,11,11,7,9,17,5,6,1,2,0,0,1.444,3.5,7.5,1.44,3.75,7,1.4,3.9,6,1.444,3.6,6.5,1.4,3.75,7.5,1.4,3.75,7.5,1.36,3.75,8,1.7,1.9,2,1.8,1.412571429,3.714285714,7.142857143
E0,12/4/2003,Man City,Middlesbrough,0,0,D,0,0,D,A D'Urso,9,6,6,1,12,7,1,4,0,1,0,0,2.2,3.25,2.8,2.25,3.25,2.85,2.2,3,2.9,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.2,2.875,2.3,3.2,2.62,1.8,1.8,2,1.8,2.221428571,3.2,2.799285714
E0,12/4/2003,Newcastle,Man United,2,6,A,1,4,A,S Dunn,15,15,9,11,8,7,6,6,1,0,0,0,2.625,3.2,2.375,2.7,3.25,2.35,2.6,3,2.4,2.5,3.25,2.4,2.75,3.4,2.38,2.7,3.3,2.3,2.62,3.1,2.37,1.75,1.85,1.85,1.95,2.642142857,3.214285714,2.367857143
E0,12/4/2003,West Brom,Everton,1,2,A,1,2,A,S Bennett,12,8,6,3,9,5,3,10,2,2,0,0,3.5,3.25,1.909,3.6,3.35,1.9,3.8,3.3,1.75,3.75,3.2,1.833,3.5,3.25,1.91,4,3.2,1.8,3.75,3.3,1.8,1.85,1.75,2.1,1.7,3.7,3.264285714,1.843142857
E0,12/4/2003,West Ham,Aston Villa,2,2,D,1,1,D,M Dean,15,6,7,3,14,12,10,7,4,1,0,0,2,3.25,3.25,1.96,3.25,3.5,2,3,3.3,1.8,3.25,3.75,2,3.25,3.25,1.909,3.2,3.6,1.83,3.3,3.6,1.9,1.7,2.05,1.75,1.928428571,3.214285714,3.464285714
E0,16/04/2003,Arsenal,Man United,2,2,D,0,1,A,M Halsey,10,6,7,3,15,15,6,2,0,2,1,0,2.25,3.25,2.75,2.35,3.2,2.75,2.2,3,2.9,2.25,3.2,2.75,2.38,3.4,2.5,2.3,3.25,2.75,2.3,3.1,2.75,1.8,1.9,1.9,1.9,2.29,3.2,2.735714286
E0,18/04/2003,Tottenham,Man City,0,2,A,0,2,A,M Riley,9,11,6,6,11,15,7,9,2,3,0,0,1.8,3.25,4,1.81,3.3,4.3,1.8,3.1,3.8,1.727,3.4,4,1.73,3.25,4.33,1.727,3.25,4.333,1.72,3.25,4.2,1.75,1.85,1.95,1.85,1.759142857,3.257142857,4.137571429
E0,19/04/2003,Aston Villa,Chelsea,2,1,H,1,0,H,R Styles,19,16,10,10,11,12,6,2,1,0,0,0,2.8,3.25,2.2,3.2,3.2,2.15,2.9,3,2.2,3.4,3.25,1.909,3.25,3.25,2,3.25,3.25,2,3.2,3.2,2,1.8,1.8,1.95,1.85,3.142857143,3.2,2.065571429
E0,19/04/2003,Bolton,West Ham,1,0,H,1,0,H,U Rennie,19,9,9,3,18,9,8,3,3,4,0,1,2.2,3.25,2.8,2.2,3.25,3,2.2,3,2.9,2.1,3.2,3,2.25,3.25,2.75,2.25,3.2,2.8,2.2,3.2,2.8,1.85,1.75,2,1.8,2.2,3.192857143,2.864285714
E0,19/04/2003,Charlton,Birmingham,0,2,A,0,1,A,N Barry,7,13,5,7,16,12,8,5,2,1,0,0,2.1,3.25,3,2.12,3.2,3.2,2,3.1,3.2,2.1,3.2,3,2,3.25,3.25,2,3.25,3.25,2,3.2,3.2,1.8,1.8,2.05,1.75,2.045714286,3.207142857,3.157142857
E0,19/04/2003,Everton,Liverpool,1,2,A,0,1,A,P Durkin,9,8,4,2,15,18,4,3,4,3,2,0,2.5,3.2,2.5,2.58,3.2,2.55,2.6,3,2.4,2.375,3,2.75,2.38,3.2,2.63,2.4,3.2,2.6,2.5,3.1,2.5,1.75,1.85,2,1.8,2.476428571,3.128571429,2.561428571
E0,19/04/2003,Fulham,Newcastle,2,1,H,0,1,A,D Gallagher,13,8,6,6,12,9,6,13,1,1,0,1,3,3.25,2.1,3.3,3.2,2.1,3.1,3,2.1,3,3.2,2.1,3.25,3.25,2,3.25,3.25,2,3.6,3.3,1.83,1.7,1.9,1.9,1.9,3.214285714,3.207142857,2.032857143
E0,19/04/2003,Man United,Blackburn,3,1,H,2,1,H,A D'Urso,18,6,12,1,8,9,7,3,0,0,0,0,1.3,4.5,8,1.41,4.4,6.5,1.4,3.9,6,1.364,3.75,8,1.3,4.33,8.5,1.3,4.333,8.5,1.33,4.33,7,1.6,2.05,1.75,2.05,1.343428571,4.220428571,7.5
E0,19/04/2003,Middlesbrough,Arsenal,0,2,A,0,0,D,D Elleray,7,6,3,2,16,12,3,5,0,1,0,0,3.75,3.25,1.833,4.1,3.4,1.8,3.5,3.1,1.9,3.5,3.2,1.909,3.75,3.25,1.83,3.8,3.25,1.833,3.75,3.2,1.83,1.75,1.85,1.95,1.85,3.735714286,3.235714286,1.847857143
E0,19/04/2003,Southampton,Leeds,3,2,H,2,0,H,M Halsey,16,5,7,3,8,22,11,1,0,4,0,1,2.2,3.25,2.8,2.3,3.25,2.85,2.3,3,2.7,2.1,3.2,3,2.2,3.25,2.8,2.2,3.2,2.875,2.1,3.3,2.87,1.75,1.85,1.95,1.85,2.2,3.207142857,2.842142857
E0,19/04/2003,Sunderland,West Brom,1,2,A,0,2,A,G Poll,20,9,13,7,19,12,10,5,4,1,0,0,2.1,3.25,3,2.12,3.2,3.3,1.9,3.2,3.4,2.1,3.2,3,2.1,3.25,3,2.1,3.25,3,2.1,3.3,2.87,1.75,1.85,2.1,1.7,2.074285714,3.235714286,3.081428571
E0,21/04/2003,Birmingham,Southampton,3,2,H,0,1,A,S Bennett,15,12,9,7,10,19,5,3,0,2,0,0,2.1,3.25,3,2,3.3,3.25,1.9,3.1,3.5,1.909,3.25,3.4,2.1,3.25,3,2.1,3.25,3,2,3.4,3,1.85,1.85,2.05,1.75,2.015571429,3.257142857,3.164285714
E0,21/04/2003,Blackburn,Bolton,0,0,D,0,0,D,M Dean,11,6,5,3,14,13,9,4,2,3,0,0,1.8,3.4,3.6,1.7,3.35,4.45,1.7,3.2,4.2,1.667,3.4,4.333,1.73,3.4,4,1.8,3.4,3.75,1.72,3.4,4,1.85,1.85,2,1.8,1.731,3.364285714,4.047571429
E0,21/04/2003,Chelsea,Everton,4,1,H,1,0,H,M Riley,13,3,9,1,11,15,4,0,1,1,0,0,1.727,3.2,4.333,1.7,3.3,4.55,1.7,3.2,4.2,1.667,3.25,4.5,1.7,3.25,4.5,1.7,3.25,4.5,1.66,3.3,4.5,1.8,1.9,1.85,1.95,1.693428571,3.25,4.440428571
E0,21/04/2003,Liverpool,Charlton,2,1,H,0,0,D,S Dunn,20,5,10,5,4,14,8,9,0,1,0,0,1.4,3.75,7,1.4,3.9,7.1,1.35,4,7,1.333,4,8,1.4,3.75,7.5,1.364,3.75,8.5,1.4,3.75,7,1.75,1.95,1.95,1.85,1.378142857,3.842857143,7.442857143
E0,21/04/2003,Man City,Sunderland,3,0,H,2,0,H,G Barber,15,4,8,3,12,11,7,3,0,1,0,0,1.571,3.6,5,1.5,3.55,6.15,1.5,3.5,5.4,1.444,3.75,6,1.53,3.5,5.5,1.533,3.5,5.5,1.53,3.4,5.5,1.85,1.85,1.9,1.9,1.515428571,3.542857143,5.578571429
E0,21/04/2003,Newcastle,Aston Villa,1,1,D,1,0,H,J Winter,16,10,4,7,6,13,8,5,0,1,0,0,1.5,3.4,6,1.45,3.6,7,1.4,3.9,6,1.444,3.6,6.5,1.5,3.5,6,1.5,3.5,6,1.4,3.6,7.5,1.8,1.9,1.8,2,1.456285714,3.585714286,6.428571429
E0,21/04/2003,West Brom,Tottenham,2,3,A,1,1,D,P Dowd,8,8,8,5,9,10,5,8,2,2,0,0,3,3.25,2.1,3,3.35,2.1,2.6,3.1,2.3,2.8,3.2,2.2,2.88,3.2,2.2,2.875,3.2,2.2,3.2,3.2,2,1.85,1.85,2,1.8,2.907857143,3.214285714,2.157142857
E0,21/04/2003,West Ham,Middlesbrough,1,0,H,0,0,D,A Wiley,13,6,9,2,15,18,4,6,1,2,0,0,1.833,3.5,3.5,2,3.3,3.25,1.8,3.4,3.5,1.909,3.4,3.25,1.91,3.4,3.4,1.909,3.4,3.4,1.9,3.4,3.25,1.85,1.85,2.1,1.7,1.894428571,3.4,3.364285714
